id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28548195,"Modern, clean, NEW apt 1 block from train!",179413160,Maria Fernanda,Brooklyn,Cypress Hills,40.67974,-73.88374,Private room,45,1,8,2019-07-05,0.85,1,57
29686349,"Brooklyn Room, lots of sunlight",38299001,LaQuann,Brooklyn,Bedford-Stuyvesant,40.69025,-73.93387,Private room,55,1,0,,,1,0
30495769,"Luxury building, best location in williamsburg!!",17486626,Alessandro,Brooklyn,Williamsburg,40.7177,-73.96346,Private room,70,9,1,2019-01-31,0.19,2,15
35938183,"Immaculate, Grand, Clean Apartment Near the Subway",270314733,H.,Brooklyn,Crown Heights,40.67268,-73.94895,Entire home/apt,190,2,0,,,1,128
24607120,TWO BEDROOM UNICORN IN THE HEART OF WILLIAMSBURG,128917721,Usamah,Brooklyn,Greenpoint,40.7203,-73.94644,Entire home/apt,250,3,2,2018-12-14,0.22,1,177
28514974,"Great room in hip, but quiet Williamsburg, BKLYN.",12715154,Leo,Brooklyn,Williamsburg,40.72032,-73.94561,Private room,130,7,2,2019-05-15,0.32,2,212
13073569,"Duane Street, Upscale Tribeca Studio",22541573,Ken,Manhattan,Tribeca,40.71642,-74.00679000000001,Entire home/apt,210,30,1,2019-04-30,0.43,87,329
34993824,New Luxury 1 Bed in UWS Building with Gym #6128,116305897,Laura,Manhattan,Upper West Side,40.79058,-73.97435,Entire home/apt,170,30,0,,,9,353
19049449,Bleecker street beauty,19419141,Carole,Brooklyn,Bushwick,40.69293,-73.9221,Private room,48,3,0,,,1,0
15829202,"Single Bed  room in townhouse, near subway",102482048,Susy,Brooklyn,Bushwick,40.68224,-73.90739,Private room,35,2,106,2019-06-24,3.26,4,349
21713551,Wonderful Upper East Side Lux Close to Subway,17887542,Viktor,Manhattan,Upper East Side,40.76401,-73.95823,Entire home/apt,138,7,1,2017-12-11,0.05,1,0
33427418,Cozy modern room in Bushwick,178676648,Tyler,Brooklyn,Bushwick,40.68355,-73.90701,Private room,150,1,1,2019-04-22,0.38,1,88
28208177,法拉盛步行地铁站8分钟带独立卫生间套房,213049308,Cen,Queens,Flushing,40.75501,-73.83315,Private room,120,1,37,2019-06-10,3.85,3,0
10765607,Great location • Cozy • Clean,243427,Mar,Brooklyn,Williamsburg,40.71327,-73.96438,Private room,65,3,9,2017-11-05,0.24,1,0
35035291,Private Room İn Hell's Kitchen 2,263880607,Ahmet,Manhattan,Hell's Kitchen,40.76487,-73.98912,Private room,120,1,1,2019-06-09,1.0,7,198
20640353,Beautiful Bright Stay in Williamsburg,3363377,Eryka,Brooklyn,Williamsburg,40.70942,-73.94896999999999,Private room,105,2,48,2019-06-22,2.14,2,46
6895056,Nice Single room sublet for April 1st onward!,10348305,Devin,Brooklyn,Flatbush,40.63967,-73.96424,Private room,50,27,3,2018-07-31,0.06,1,17
26744053,Private Room,200933726,Momo,Bronx,Allerton,40.86659,-73.866,Private room,34,2,0,,,1,0
3359510,Gorgeous Loft w/ 2 queen beds & full kitchen!,7503643,Vida,Brooklyn,Greenpoint,40.72428,-73.94348000000001,Entire home/apt,129,30,15,2019-06-30,0.27,52,157
15287016,1 bedroom in sunny Nolita apartment,24385779,Lauren,Manhattan,Nolita,40.7215,-73.99395,Private room,85,2,5,2017-03-11,0.16,1,0
31166982,cozy massive room for January,232959891,Niccolo,Brooklyn,Bushwick,40.69547,-73.91941,Private room,60,1,4,2019-01-20,0.63,1,220
10307009,Great UES apt with outdoor space,12518470,Norman,Manhattan,Upper East Side,40.78162,-73.9475,Shared room,125,1,6,2019-05-19,0.15,1,365
4512093,manhattan (UWS) townhouse,11760806,Raj,Manhattan,Upper West Side,40.79994,-73.97001,Private room,299,1,1,2019-05-23,0.64,1,88
19428065,"Master Bedroom in a Beautiful, Spacious Home",53480097,Jillian,Brooklyn,Bushwick,40.68683,-73.90733,Private room,60,3,3,2018-10-07,0.23,2,0
12335391,Sexy red room with the softest bed!,49746853,Ilya,Brooklyn,Bedford-Stuyvesant,40.68042,-73.91811,Private room,33,13,7,2018-07-24,0.2,1,297
12913007,Nice Large Well-Lit Studio in Clinton Hill,4090856,Brit,Brooklyn,Clinton Hill,40.68425,-73.96455,Entire home/apt,100,3,2,2018-05-28,0.09,1,8
33067252,3 person shared room at the heart of Brooklyn,248161322,Sergii,Brooklyn,Bushwick,40.70002,-73.94054,Shared room,35,30,1,2019-03-15,0.26,14,341
1303515,Greenwich Village 1BR Fantastic Apt,430826,Dee,Manhattan,West Village,40.73384,-74.00461999999999,Entire home/apt,140,14,51,2018-01-31,0.7,1,298
36168746,"I promise you ,you'll never  want to leave!",272022688,Natanel,Brooklyn,Sheepshead Bay,40.58713,-73.95349,Private room,89,2,0,,,1,59
294250,Beautiful New Garden Apartment ,45682,Irina,Manhattan,Upper West Side,40.77611,-73.97808,Entire home/apt,150,1,88,2019-06-07,0.99,1,0
16552108,Cozy S. Williamsburg Landing Pad,795031,D M,Brooklyn,Williamsburg,40.70896,-73.95383000000001,Entire home/apt,136,4,4,2018-08-15,0.15,2,0
3208188,3BR Carroll Gardens townhouse loft,16254543,Jennifer,Brooklyn,Carroll Gardens,40.67863,-73.99399,Entire home/apt,350,3,8,2018-08-18,0.14,1,0
24629029,Cozy Astoria Room in 2br Apartment- Artists Space,2521642,Serdar,Queens,Ditmars Steinway,40.78442,-73.91339,Private room,55,1,14,2019-07-04,0.96,1,123
12209944,"Comfy Brooklyn apt, near train and Manhattan",65667120,Brandee,Brooklyn,Bedford-Stuyvesant,40.68264,-73.94238,Entire home/apt,265,4,123,2019-06-30,3.25,1,285
30533835,"Quiet, comfortable and clean bedroom on UWS",9930986,Julio,Manhattan,Upper West Side,40.80152,-73.96673,Private room,110,1,0,,,1,0
10280549,"Room 4, Victorian Home to Enjoy!",756173,Laura,Brooklyn,Flatbush,40.64396,-73.96328000000001,Private room,60,1,138,2019-06-24,3.36,2,122
279969,Cozy Brownstone Inn I(studio),240427,Naimah,Brooklyn,Bedford-Stuyvesant,40.68255,-73.91957,Entire home/apt,100,3,63,2019-06-18,0.72,2,5
15399008,Spacious room in relaxing 2 BDR UWS apartment,46221302,Lana,Manhattan,Upper West Side,40.79858,-73.97301,Private room,95,6,4,2019-05-02,0.15,1,0
19910074,Huge Space in Brooklyn's Most Beautiful Area,11878464,Christine,Brooklyn,Prospect Heights,40.67654,-73.97144,Private room,85,2,11,2018-01-01,0.48,1,0
13092482,Lux Studio Apt in Midtown NYC near Central park!,30283594,Kara,Manhattan,Hell's Kitchen,40.76227,-73.99807,Entire home/apt,199,30,1,2016-10-04,0.03,121,365
15597600,Design Hideaway in a Classic Brooklyn Townhouse,1781401,Emily,Brooklyn,Bedford-Stuyvesant,40.68714,-73.93443,Entire home/apt,155,4,44,2019-06-15,1.71,1,98
28046416,Private Bedroom with queen sized bed,193502084,Linda,Brooklyn,Borough Park,40.63989,-74.00321,Private room,45,1,7,2019-02-16,0.68,8,0
21065293,(=CUTE ROOM IN HELL'S KITCHEN=),137191484,Maria,Manhattan,Hell's Kitchen,40.76583,-73.98669,Private room,86,1,158,2019-06-27,7.33,5,170
10016503,Madison Avenue 3 Room Loft,50760546,CRNY Monthly Rentals,Manhattan,Midtown,40.74906,-73.98276,Entire home/apt,165,29,3,2017-03-01,0.09,31,134
4874519,Garden Spot in Bushwick,6439895,Bradley,Brooklyn,Bushwick,40.70253,-73.91889,Private room,69,4,0,,,1,0
17710717,"Light-filled, cozy 2 bedroom apartment",18481424,Tomas,Brooklyn,Bedford-Stuyvesant,40.68968,-73.94483000000001,Entire home/apt,100,7,3,2018-10-21,0.11,1,0
31877977,Stunning Private Bedroom in UWS 107,238321374,Eyal,Manhattan,Upper West Side,40.79881,-73.9596,Private room,60,30,0,,,32,329
23118522,"Unique 1 bedroom apt. in Gowanus, Brooklyn",8959179,Kevin,Brooklyn,Gowanus,40.6786,-73.98705,Entire home/apt,104,4,10,2018-12-29,0.73,1,98
28321,Large 1  BR in a 3 BR Brooklyn apt. next to Q Trn.,65091,Kay,Brooklyn,Prospect-Lefferts Gardens,40.65593,-73.96053,Private room,75,2,9,2018-10-05,0.08,1,324
19958302,luxury for a discount,34447878,Elaine,Manhattan,Civic Center,40.71365,-74.0053,Entire home/apt,210,5,6,2018-09-22,0.26,1,0
29517788,"Super Spacious, Renovated, Artsy Uptown Apartment",13102999,Jhila,Manhattan,Harlem,40.82827,-73.94256999999999,Entire home/apt,108,3,15,2019-06-15,1.99,1,0
17074757,Ready!,22042865,Martha,Queens,Astoria,40.75678,-73.91644000000001,Private room,50,3,1,2019-06-27,1.0,1,341
29209379,"Green Rm,4 bdrm House Medical & Professional ONLY",214611101,Myra,Brooklyn,Kensington,40.638000000000005,-73.97652,Private room,50,30,1,2018-12-01,0.14,4,130
32870748,"Luxury building studio, swimmingpool, pet friendly",246865215,Mia,Brooklyn,Williamsburg,40.72136,-73.95532,Entire home/apt,160,2,1,2019-04-27,0.41,1,350
27190713,Modern Studio on Upper East Side,178224519,Lisa,Manhattan,Upper East Side,40.78306,-73.94524,Entire home/apt,150,30,0,,,8,364
30312525,Private bedroom in the heart of Harlem,6002231,Henrietta,Manhattan,Harlem,40.81875,-73.93691,Private room,59,90,0,,,1,89
27001229,Cozy quite room for 2,149296850,Septina,Brooklyn,Bedford-Stuyvesant,40.69359,-73.93911,Private room,80,2,3,2018-10-02,0.26,4,82
29359223,"Sunny, clean 2 bedroom",9806886,Tiffany,Brooklyn,Carroll Gardens,40.67742,-74.00146,Entire home/apt,200,7,1,2019-01-03,0.16,1,0
6478214,Studio apartment in the heart of Chelsea,7898046,Zachariah,Manhattan,Chelsea,40.73992,-73.99888,Entire home/apt,199,2,71,2017-08-05,1.42,1,0
30440488,Gorgeous Private Bedroom Madison 2L-4,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68561,-73.93085,Private room,42,30,1,2019-01-26,0.18,27,311
35222567,The Shunammite Room - 2 Kings 4:10,259776956,Gladwyn,Brooklyn,Canarsie,40.62903,-73.89761999999999,Private room,110,1,4,2019-06-29,4.0,5,365
32638687,Rustic Williamsburg Loft,225087238,Roxanne And Stan,Brooklyn,Williamsburg,40.70881,-73.96688,Entire home/apt,235,5,13,2019-07-04,2.98,1,153
21741118,"Nice View room Close to NYU Lutheran H/Subway N,R",105640471,Jason,Brooklyn,Sunset Park,40.64136,-74.01709,Private room,55,1,7,2019-05-12,0.4,8,140
10276934,位于曼哈顿岛上125街Broadway性价比超高房间短租~,52756677,Yingxiang,Manhattan,Harlem,40.81667,-73.95695,Private room,35,3,0,,,1,0
33094220,Bright and Quiet near Union Square in the Village,249069377,Natasha,Manhattan,Greenwich Village,40.73424,-73.99355,Private room,120,1,7,2019-06-12,1.96,1,13
9757762,Cute Apartement in Williamsburg,3696938,Z,Brooklyn,Williamsburg,40.70935,-73.95206999999999,Entire home/apt,180,1,0,,,1,0
16960374,Beautiful 1br in Manhattan!,30097523,Kevin,Manhattan,Harlem,40.821670000000005,-73.94988000000001,Entire home/apt,110,6,5,2018-07-23,0.17,1,0
23876348,"Cozy Room for 3, Only 1 Block From The Subway!",179387087,John,Brooklyn,Bedford-Stuyvesant,40.67945,-73.90841999999999,Private room,40,2,20,2019-04-28,1.28,3,3
25694039,"Spacious,  NEW LUXURY 1 BDRM home in Manhattan",3970656,Melissa,Manhattan,Financial District,40.70819,-74.00662,Entire home/apt,200,3,37,2019-06-08,2.85,1,2
19830557,Modern room in renovated Williamsburg apartment,28819052,Taylor,Brooklyn,Williamsburg,40.71379,-73.94207,Private room,80,2,95,2019-06-22,4.09,1,51
31058735,"25 minutes from Manhattan, shared room",208367810,Dan,Brooklyn,Borough Park,40.63892,-73.9974,Shared room,35,2,1,2018-12-30,0.16,4,87
9080286,Quiet room close to subway.,47353889,Marcelo,Brooklyn,Prospect Heights,40.679390000000005,-73.97126,Private room,75,4,40,2016-09-30,0.89,1,0
12004175,Private Master Bedroom in Luxury Bu,13340829,Lin,Brooklyn,Crown Heights,40.67543,-73.96311999999999,Private room,60,5,1,2016-08-18,0.03,1,0
35226357,Burnett comfy home away from home,120297125,Arlene,Queens,Rosedale,40.65101,-73.73721,Private room,60,1,0,,,1,180
22176062,Brand New Bedroom Near D line&Maimonides Hospital,5853457,Stanley,Brooklyn,Borough Park,40.64061,-73.99631,Private room,56,1,12,2019-05-30,0.81,4,321
19408027,Beautiful Room in Brooklyn with 2 Roommates,34585857,Saya,Brooklyn,Crown Heights,40.6719,-73.93475,Private room,35,7,5,2019-03-29,0.25,1,36
32186945,Private Master Bedroom with Ensuite Bath HK,25043035,Lauren,Manhattan,Midtown,40.76638,-73.98311,Private room,100,1,4,2019-05-12,0.85,1,0
21929935,Full Studio Apartment (MODULO 715),4514578,Hector,Queens,Elmhurst,40.74586,-73.88409,Entire home/apt,45,4,0,,,1,0
722464,Large Private Room in Clinton Hill Brooklyn Loft,3597769,Enid,Brooklyn,Bedford-Stuyvesant,40.68724,-73.95837,Private room,85,5,1,2019-01-07,0.16,2,189
5477876,Stylish Greenpoint Gem,1506972,Vanessa & Christian,Brooklyn,Greenpoint,40.73406,-73.95551,Entire home/apt,135,3,17,2019-06-08,0.32,1,8
3013158,Alcove Studio in Downtown Manhattan,15355526,Nattie,Manhattan,Chelsea,40.73893,-73.99464,Entire home/apt,350,2,12,2015-11-02,0.19,1,0
846190,Modern condo close to Prospect park,3159197,Lewis,Brooklyn,Prospect-Lefferts Gardens,40.66251,-73.95374,Entire home/apt,140,2,11,2019-06-27,0.18,1,35
29814549,"Comfy, Cozy Studio at the Grand Old Mansion",187908347,William,Brooklyn,Crown Heights,40.67265,-73.94728,Entire home/apt,81,4,19,2019-07-05,2.44,2,94
31269983,Lux Condo Room Close to Manhattan. WiFi & Balcony!,137358866,Kazuya,Queens,Woodside,40.74181,-73.90279,Private room,61,30,0,,,103,123
24632590,"Apt near ferry,verrazano brdg, RUMC,buses NYC wifi",32162495,Mostafa,Staten Island,Tompkinsville,40.6326,-74.09099,Entire home/apt,199,1,36,2019-06-23,2.51,3,171
31087023,Shared Room 4 FEMALE Guests 30mins to Manhattan-3,172369331,Abby,Brooklyn,Sheepshead Bay,40.59726,-73.95951,Shared room,40,3,1,2019-03-16,0.26,10,281
19272890,1 bedroom apt with private terrace on UWS.,134961952,Ilona,Manhattan,Upper West Side,40.7765,-73.97914,Entire home/apt,230,5,0,,,1,0
36451362,Cozy Queen bed in Quiet Bedstuy!,154095549,Wa,Brooklyn,Bedford-Stuyvesant,40.69195,-73.94225,Private room,47,2,0,,,2,48
35261660,"Crown Heights 3BR, 2 BATH (15 mins to Manhattan!)",265463203,Alesh,Brooklyn,Crown Heights,40.67038,-73.92962,Entire home/apt,245,2,1,2019-07-01,1.0,3,326
16581779,"2BR ""Café Brooklyn"" w/private Courtyard in BedStuy",109306113,Chad,Brooklyn,Bedford-Stuyvesant,40.68488,-73.92706,Entire home/apt,149,1,39,2019-06-23,2.87,1,75
10648971,Large Modern 1 BR on UpperWestSide,10489069,Alexandr,Manhattan,Upper West Side,40.79886,-73.96157,Entire home/apt,132,7,0,,,1,0
13879965,Private Micro Room 2,59529529,Han,Manhattan,Hell's Kitchen,40.762890000000006,-73.99419,Private room,70,1,218,2019-07-02,5.98,6,184
5903889,PRIVATE BEDROOM on Lower East Side,30616009,Daniel,Manhattan,Chinatown,40.71758,-73.99201,Private room,84,1,2,2017-06-25,0.08,1,2
30045865,Upper East Side Studio by NÔM Stays,224655849,Nôm,Manhattan,East Harlem,40.78918,-73.94834,Entire home/apt,110,30,1,2019-02-12,0.2,2,0
27225719,❤️Private Suite for Friends Getaway Close to NYC,179745489,Sophie,Queens,Elmhurst,40.73088,-73.87488,Entire home/apt,125,2,47,2019-06-27,4.18,1,315
19136267,Loft in Lower East side!,5348587,Amarsana,Manhattan,Lower East Side,40.71734,-73.99070999999999,Private room,75,3,1,2017-06-19,0.04,1,0
30590921,Feels Like Home Near JFK and LGA,16608415,Smidty,Brooklyn,East New York,40.66745,-73.89217,Private room,25,1,25,2019-06-26,3.61,3,211
36201685,"Cozy, serene sanctuary for one",26325723,Suzana,Manhattan,Upper East Side,40.77365,-73.94960999999999,Private room,80,1,0,,,1,56
9434464,Sunny Studio Apt in Historic Harlem,1241420,Justin,Manhattan,Harlem,40.81051,-73.94723,Entire home/apt,130,4,94,2019-06-21,2.2,1,27
10156574,Great loft for a couple or family,4023912,Guy,Manhattan,Financial District,40.70524,-74.01278,Entire home/apt,230,5,6,2018-06-21,0.15,1,208
35448516,Modern designed room in Manhattan! near B/C train2,266726110,Sergii,Manhattan,Harlem,40.80494,-73.95588000000001,Private room,89,30,2,2019-06-23,2.0,7,361
1797025,Charming Spacious 1 Bdrm Apt,9340104,Mike,Brooklyn,Crown Heights,40.67204,-73.95147,Entire home/apt,107,3,143,2019-06-17,2.07,1,23
13765146,Private Room One Block North of Central Park,45543753,Jonathan,Manhattan,Harlem,40.80046,-73.95509,Private room,70,1,8,2016-08-01,0.22,1,0
27282297,Spacious Private Bedroom in North Brooklyn!  2-3,204527108,Nina,Brooklyn,Williamsburg,40.71763,-73.95594,Private room,87,30,0,,,3,310
30388617,"Gorgeous + Bright Midtown East 1BR, Doorman, Gym by Blueground",107434423,Blueground,Manhattan,Midtown,40.75861,-73.96359,Entire home/apt,241,30,0,,,232,149
36439512,The Bushwick Backhouse Loft.,180336853,Dash,Brooklyn,Bushwick,40.7047,-73.9225,Private room,70,2,0,,,1,255
10091829,Cozy Apartment Close to Everything!,42332704,Connie,Brooklyn,Crown Heights,40.67176,-73.95936999999999,Private room,60,1,0,,,1,0
4639451,Comfortable Greenpoint Bedroom,24020898,Rebekah,Brooklyn,Greenpoint,40.724990000000005,-73.94481,Private room,55,6,0,,,1,0
32788887,A cool bedroom in cool Brooklyn,481630,Sebastian,Brooklyn,Bedford-Stuyvesant,40.68743,-73.94451,Private room,50,7,2,2019-06-30,1.33,2,4
31386277,NEW Charming Private Floor - 15min to Manhattan!,136807581,April & Tom,Queens,Ditmars Steinway,40.77749,-73.91651999999999,Entire home/apt,99,2,20,2019-07-01,3.75,1,0
16272419,Harlem Parkside - 1 cozy bedroom,106405713,Charley,Manhattan,Harlem,40.82098,-73.94214000000001,Private room,100,2,5,2019-04-24,0.55,1,135
32100,"Modern Greenpoint, Brooklyn Apt",138579,Ali+Scott,Brooklyn,Greenpoint,40.73409,-73.95348,Entire home/apt,250,29,3,2017-07-30,0.03,1,34
32363,Fully Furnished Basement Apartment,140025,Fredah,Queens,Flushing,40.74028,-73.83168,Private room,140,2,1,2011-09-19,0.01,1,1
862890,Private bedroom w/ king size bed + pvt bathroom,4224309,Rachel...You Can Call Me Kaya :),Manhattan,Washington Heights,40.85081,-73.93118,Private room,150,2,3,2019-05-31,0.15,1,365
30697483,Newly renovated with elevator room 2,125961131,David,Manhattan,Two Bridges,40.7126,-73.99376,Private room,55,1,53,2019-06-23,7.64,3,2
30201810,Beautiful and Cozy Apartment in heart of NYC,226565802,Oksana,Queens,Rego Park,40.72664,-73.85884,Entire home/apt,250,2,1,2019-01-21,0.18,1,365
3496438,NYC 1BD near Central Park & Shops,17604079,Meghan,Manhattan,Harlem,40.80724,-73.94739,Entire home/apt,170,1,1,2014-08-05,0.02,1,0
8482165,Charming living room in Astoria,32833549,Siju,Queens,Astoria,40.76541,-73.92009,Shared room,52,1,1,2015-09-27,0.02,1,363
13007925,Private Bedroom and Bath in Spacious Duplex,42835213,Zandelle,Brooklyn,East Flatbush,40.64645,-73.95047,Private room,85,4,42,2019-06-21,1.46,2,35
31170814,"Tranquil, Cozy, Comfy Cottage.",125586920,Julie,Bronx,City Island,40.85746,-73.79056,Entire home/apt,175,2,14,2019-06-23,2.66,1,79
12846229,Beautiful family apt in Astoria,8752988,Julia,Queens,Astoria,40.7613,-73.9153,Entire home/apt,125,1,0,,,1,0
17480159,"Cozy studio, private entrance & 3 min. JFK",105315839,Erroyl,Queens,Jamaica,40.66989,-73.77454,Entire home/apt,75,1,75,2019-06-23,2.66,1,294
9609825,Chelsea 1 BR - Brand New Apartment,27158859,Harrison,Manhattan,Chelsea,40.74761,-73.99761,Entire home/apt,199,4,15,2017-09-15,0.38,1,0
28718812,One bed room apartment,214610799,Antonio,Manhattan,East Harlem,40.79695,-73.9356,Entire home/apt,275,2,2,2018-09-29,0.21,1,7
19823964,Fm,26800649,Christopher,Bronx,Belmont,40.85961,-73.89031,Shared room,110,1,0,,,1,0
31974197,"Cosy room in Brooklyn, 20 minutes to Manhattan",65631015,Sonia,Brooklyn,Bedford-Stuyvesant,40.69043,-73.95586999999999,Private room,75,2,2,2019-03-30,0.42,1,33
30232758,Clean & Spacious Duplex Bushwick Gem (w. Backyard),6004082,LeAnne And Keith,Brooklyn,Bushwick,40.69344,-73.92245,Entire home/apt,175,5,20,2019-07-02,2.84,1,12
20254247,Comfy room close to everything!,67444730,Jaafar,Brooklyn,Bedford-Stuyvesant,40.69444,-73.95116,Private room,60,30,2,2017-08-27,0.09,2,0
36437317,private room in Astoria,122204600,Mohammed,Queens,Astoria,40.76431,-73.90992,Private room,49,15,0,,,1,341
773497,Great spot in Brooklyn,4081688,Santiago,Brooklyn,Bedford-Stuyvesant,40.69407,-73.94551,Shared room,200,1,0,,,1,365
20460009,Luxury  one bedroom apt with huge private TERRACE,9589826,Ira,Manhattan,Murray Hill,40.74409,-73.97166999999999,Entire home/apt,350,3,0,,,1,0
232618,"Spacious, well furnished, high fl. beautiful views",763420,Selma,Manhattan,East Harlem,40.79442,-73.93433,Entire home/apt,145,1,102,2019-06-18,1.52,1,308
2631224,Tasteful Room in Charming Two Bedroom Apartment,6243156,Yoni,Manhattan,Harlem,40.82424,-73.94664,Private room,70,2,228,2019-07-06,4.27,1,247
17555918,Private bedroom right on the High Line/Chelsea,3650456,Louizos Alexandros,Manhattan,Chelsea,40.74899,-74.00403,Private room,90,7,12,2017-11-01,0.42,1,0
9978722,"Private, comfy BR in East Village",5904463,Katherine,Manhattan,East Village,40.72504,-73.98241999999999,Private room,100,1,0,,,4,0
3743048,*WARM*Beautiful*Room*ST. GEORGE steps to ferry!,19143974,Meghan,Staten Island,St. George,40.64408,-74.07834,Private room,58,3,93,2019-05-06,2.1,1,279
20792967,Your Own Flat in Historic Bed-Stuy District,2648270,Jaweer,Brooklyn,Bedford-Stuyvesant,40.68462,-73.93724,Entire home/apt,74,4,1,2017-09-30,0.05,1,0
28699232,"Home For Medical Professionals - ""The Gamma""",26377263,Stat,Brooklyn,East Flatbush,40.65279,-73.93817,Private room,57,30,0,,,43,283
